"publication","year","total.locations","geocode.value","count","relative.percentage","location_rank"
"Bob Damron's Address Book",1974,2580,"Lancaster, PA",1,0.0387596899224806,37
"Bob Damron's Address Book",1974,2580,"Lansing, MI",4,0.155038759689922,34
"Bob Damron's Address Book",1974,2580,"Laredo, TX",1,0.0387596899224806,37
"Bob Damron's Address Book",1974,2580,"Las Vegas, NV",7,0.271317829457364,31
"Bob Damron's Address Book",1974,2580,"Lawrence, KS",1,0.0387596899224806,37
"Bob Damron's Address Book",1974,2580,"Lawton, OK",1,0.0387596899224806,37
"Bob Damron's Address Book",1974,2580,"Lebanon, NH",1,0.0387596899224806,37
"Bob Damron's Address Book",1974,2580,"Leominster, MA",1,0.0387596899224806,37
"Bob Damron's Address Book",1974,2580,"Lewiston, ID",1,0.0387596899224806,37
"Bob Damron's Address Book",1974,2580,"Lexington, KY",4,0.155038759689922,34
"Bob Damron's Address Book",1974,2580,"Lincoln, NE",2,0.0775193798449612,36
"Bob Damron's Address Book",1974,2580,"Lindenhurst, NY",1,0.0387596899224806,37
"Bob Damron's Address Book",1974,2580,"Little Neck, NY",1,0.0387596899224806,37
"Bob Damron's Address Book",1974,2580,"Little Rock, AR",3,0.116279069767442,35
